Country,year,Adult_Literacy_Rate,Youth_Literacy_Rate_Male,Youth_Literacy_Rate_Female,Literacy_Gender_Gap,Education_Index,Youth_Literacy_Avg,Literacy_Growth_Rate
Northern Africa And Western Asia (Sdg),1992,65.77178,88.09057,74.42594,13.664630000000002,76.09609666666667,81.25825499999999,1.1819211553102837
Northern Africa And Western Asia (Sdg),1993,66.33577,88.13447,73.79197,14.342499999999987,76.08740333333333,80.96322,0.8574954182477557
Northern Africa And Western Asia (Sdg),1994,67.05767,88.44629,74.7156,13.73069000000001,76.73985333333333,81.580945,1.0882514818174371
Northern Africa And Western Asia (Sdg),1995,67.79916,88.81908,75.68437,13.134709999999998,77.43420333333334,82.251725,1.1057497225895219
Northern Africa And Western Asia (Sdg),1996,68.66977,89.17943,76.75329,12.42613999999999,78.20083,82.96636000000001,1.2841014549442864
Northern Africa And Western Asia (Sdg),1997,69.50703,89.49842,77.78434,11.714079999999996,78.92993,83.64138,1.219255576362066
Northern Africa And Western Asia (Sdg),1998,70.41439,89.68784,78.69692,10.990919999999988,79.59971666666667,84.19238,1.3054219119994048
Northern Africa And Western Asia (Sdg),1999,71.24101,89.90529,79.65437,10.250919999999994,80.26689,84.77983,1.173936179806434
Northern Africa And Western Asia (Sdg),2000,72.16486,90.36577,80.47546,9.89031,81.00203,85.420615,1.2967952026508245
Northern Africa And Western Asia (Sdg),2001,73.03478,90.72356,81.42355,9.30001,81.72729666666667,86.073555,1.2054620489806211
Northern Africa And Western Asia (Sdg),2002,73.83571,90.98169,82.30246,8.679230000000004,82.37328666666667,86.642075,1.096641901296902
Northern Africa And Western Asia (Sdg),2003,75.93867,92.36484,82.6261,9.738740000000007,83.64320333333335,87.49547,2.8481611404562956
Northern Africa And Western Asia (Sdg),2004,76.60167,92.53676,83.45652,9.080240000000003,84.19831666666666,87.99664,0.873072967962174
Northern Africa And Western Asia (Sdg),2005,77.18137,92.72336,84.12263,8.600729999999999,84.67578666666667,88.422995,0.756772012933915
Northern Africa And Western Asia (Sdg),2006,75.35314,90.81431,83.61319,7.201120000000003,83.26021333333334,87.21375,-2.368745203667677
Northern Africa And Western Asia (Sdg),2007,76.0082,91.32681,84.49342,6.833389999999994,83.94281000000001,87.91011499999999,0.8693201106151793
Northern Africa And Western Asia (Sdg),2008,76.72649,91.77027,85.2762,6.494069999999994,84.59098666666667,88.523235,0.9450164587504917
Northern Africa And Western Asia (Sdg),2009,76.07653,90.00552,83.06166,6.943860000000001,83.04790333333334,86.53359,-0.847112907158909
Northern Africa And Western Asia (Sdg),2010,76.8703,90.27802,83.64832,6.6297,83.59888000000001,86.96316999999999,1.0433835507481781
Northern Africa And Western Asia (Sdg),2011,78.47644,90.83069,84.23535,6.595340000000007,84.51416,87.53302,2.0894155480074783
Northern Africa And Western Asia (Sdg),2012,79.18889,91.40776,85.4149,5.992859999999993,85.33718333333333,88.41132999999999,0.9078520891110831
Northern Africa And Western Asia (Sdg),2013,79.80632,91.66172,86.49718,5.164540000000002,85.98840666666666,89.07945000000001,0.7796927068935977
Northern Africa And Western Asia (Sdg),2014,80.18829,91.6782,86.83956,4.838639999999998,86.23535,89.25888,0.4786212420269331
Northern Africa And Western Asia (Sdg),2015,80.74607,91.68989,87.19533,4.494560000000007,86.54376333333335,89.44261,0.6955878470534804
Northern Africa And Western Asia (Sdg),2016,79.70249,90.51795,86.01057,4.507379999999998,85.41033666666665,88.26426000000001,-1.2924220336667847
Northern Africa And Western Asia (Sdg),2017,80.08974,90.6555,86.46706,4.18844,85.73743333333334,88.56128000000001,0.4858693875185116
Northern Africa And Western Asia (Sdg),2018,80.34868,90.74045,86.80387,3.936579999999992,85.96433333333334,88.77216,0.3233123244001046
Northern Africa And Western Asia (Sdg),2019,80.59253,90.84184,87.07572,3.766120000000001,86.17003,88.95878,0.3034897399683434
Northern Africa And Western Asia (Sdg),2020,80.83071,90.97112,87.32796,3.6431599999999946,86.37659666666667,89.14954,0.2955360751176306
Northern Africa And Western Asia (Sdg),2021,81.11396,91.14234,87.58399,3.5583500000000043,86.61343,89.36316500000001,0.35042374364893103
Northern Africa And Western Asia (Sdg),2022,81.32228,91.21332,87.76496,3.448359999999994,86.76685333333334,89.48913999999999,0.25682385621415005
Northern Africa And Western Asia (Sdg),2023,81.52536,91.25193,87.87527,3.376660000000001,86.88418666666666,89.56360000000001,0.24972246228216477
Oceania (Excluding Australia And New Zealand) (Sdg),1994,63.83721,77.99778,69.92531,8.07247000000001,70.58676666666666,73.961545,0.0
Oceania (Excluding Australia And New Zealand) (Sdg),1995,63.73516,77.93086,69.80773,8.123129999999989,70.49125,73.869295,-0.15985974324378427
Oceania (Excluding Australia And New Zealand) (Sdg),1996,64.12549,77.80159,70.52277,7.27882000000001,70.81661666666666,74.16218,0.6124249158549144
Oceania (Excluding Australia And New Zealand) (Sdg),1997,64.51518,77.57193,71.17595,6.3959799999999944,71.08768666666667,74.37394,0.6076990600773602
Oceania (Excluding Australia And New Zealand) (Sdg),1998,64.89708,77.23113,71.75108,5.480049999999991,71.29309666666667,74.491105,0.591953707639048
Oceania (Excluding Australia And New Zealand) (Sdg),1999,65.18096,76.60148,72.01319,4.588290000000001,71.26521000000001,74.307335,0.43743108318585744
Oceania (Excluding Australia And New Zealand) (Sdg),2000,65.35132,75.68379,71.95756,3.726230000000001,70.99755666666667,73.820675,0.2613646684553217
Oceania (Excluding Australia And New Zealand) (Sdg),2001,65.67382,75.20317,72.38272,2.820449999999994,71.08657000000001,73.792945,0.4934865891002671
Oceania (Excluding Australia And New Zealand) (Sdg),2002,65.98396,74.65344,72.7736,1.8798400000000015,71.137,73.71352,0.4722429729228317
Oceania (Excluding Australia And New Zealand) (Sdg),2003,66.2849,74.06713,73.14567,0.9214600000000104,71.16590000000001,73.60640000000001,0.4560805383611477
Oceania (Excluding Australia And New Zealand) (Sdg),2004,66.58231,73.51779,73.54148,-0.023690000000001987,71.21386,73.52963500000001,0.4486843911660321
Oceania (Excluding Australia And New Zealand) (Sdg),2005,66.86126,72.99228,73.94499,-0.9527100000000104,71.26617666666668,73.468635,0.4189551248672485
Oceania (Excluding Australia And New Zealand) (Sdg),2006,67.13211,72.42972,74.27674,-1.8470200000000006,71.27952333333333,73.35323,0.4050925752820067
Oceania (Excluding Australia And New Zealand) (Sdg),2007,67.3978,71.91764,74.65142,-2.733779999999996,71.32228666666667,73.28453,0.3957718593978532
Oceania (Excluding Australia And New Zealand) (Sdg),2008,67.65311,71.43784,75.06341,-3.6255700000000104,71.38478666666667,73.250625,0.37881058432174264
Oceania (Excluding Australia And New Zealand) (Sdg),2009,67.89148,71.16369,75.7507,-4.587009999999992,71.60195666666667,73.457195,0.3523415257628226
Oceania (Excluding Australia And New Zealand) (Sdg),2010,68.12718,71.10046,76.70676,-5.6063000000000045,71.97813333333333,73.90361,0.3471716922359036
Oceania (Excluding Australia And New Zealand) (Sdg),2011,68.01376,70.99472,76.65435,-5.659629999999993,71.88761000000001,73.824535,-0.16648274594661672
Oceania (Excluding Australia And New Zealand) (Sdg),2012,67.90237,70.90169,76.61355,-5.7118600000000015,71.80587,73.75762,-0.16377568303825862
Oceania (Excluding Australia And New Zealand) (Sdg),2013,67.79107,70.80942,76.57255,-5.763130000000004,71.72434666666668,73.69098500000001,-0.1639118045511534
Oceania (Excluding Australia And New Zealand) (Sdg),2014,67.62450333333334,70.69678,76.51877,-5.8219899999999996,71.61335111111111,73.607775,-0.24570591180618218
Oceania (Excluding Australia And New Zealand) (Sdg),2016,67.45793666666667,70.49173,76.40004,-5.90831,71.44990222222224,73.445885,-0.24631111277170215
Oceania (Excluding Australia And New Zealand) (Sdg),2017,67.29137,70.40302,76.33891,-5.9358900000000006,71.34443333333333,73.370965,-0.24691930245321903
Oceania (Excluding Australia And New Zealand) (Sdg),2018,67.18698,70.31829,76.28157,-5.9632799999999975,71.26227999999999,73.29993,-0.15513133407745183
Oceania (Excluding Australia And New Zealand) (Sdg),2019,67.08638,70.24382,76.2324,-5.988579999999999,71.18753333333332,73.23811,-0.1497313914094689
Oceania (Excluding Australia And New Zealand) (Sdg),2020,66.98972,70.17836,76.19174,-6.013379999999998,71.11994,73.18504999999999,-0.1440828973034436
Oceania (Excluding Australia And New Zealand) (Sdg),2021,66.96753,70.16173,76.17388,-6.012149999999991,71.10104666666666,73.167805,-0.0331244853688184
Oman,2003,66.0,66.0,85.0,-19.0,72.33333333333333,75.5,0.0
Oman,2008,87.0,98.0,98.0,0.0,94.33333333333333,98.0,31.818181818181813
Oman,2010,87.0,97.0,98.0,-1.0,94.0,97.5,0.0
Oman,2015,93.0,99.0,99.0,0.0,97.0,99.0,6.896551724137923
Oman,2017,96.0,98.0,99.0,-1.0,97.66666666666667,98.5,3.2258064516129004
Oman,2018,96.0,98.0,99.0,-1.0,97.66666666666667,98.5,0.0
Oman,2020,97.0,100.0,100.0,0.0,99.0,100.0,1.041666666666674
Oman,2022,97.0,100.0,100.0,0.0,99.0,100.0,0.0
Pakistan,1981,26.0,45.0,24.0,21.0,31.666666666666668,34.5,0.0
Pakistan,1998,43.0,67.0,43.0,24.0,51.0,55.0,65.38461538461537
Pakistan,2005,50.0,77.0,53.0,24.0,60.0,65.0,16.279069767441868
Pakistan,2006,54.0,79.0,58.0,21.0,63.666666666666664,68.5,8.000000000000007
Pakistan,2007,52.0,75.0,57.0,18.0,61.333333333333336,66.0,-3.703703703703709
Pakistan,2008,56.0,79.0,61.0,18.0,65.33333333333333,70.0,7.692307692307687
Pakistan,2009,55.0,79.0,61.0,18.0,65.0,70.0,-1.7857142857142905
Pakistan,2010,55.0,80.0,62.0,18.0,65.66666666666667,71.0,0.0
Pakistan,2011,55.0,78.0,63.0,15.0,65.33333333333333,70.5,0.0
Pakistan,2012,57.0,80.0,64.0,16.0,67.0,72.0,3.6363636363636376
Pakistan,2013,56.0,79.0,63.0,16.0,66.0,71.0,-1.7543859649122862
Pakistan,2014,57.0,80.0,66.0,14.0,67.66666666666667,73.0,1.7857142857142794
Pakistan,2017,59.0,81.0,68.0,13.0,69.33333333333333,74.5,3.5087719298245723
Pakistan,2018,57.0,80.0,64.0,16.0,67.0,72.0,-3.3898305084745783
Pakistan,2019,58.0,80.0,65.0,15.0,67.66666666666667,72.5,1.7543859649122862
Pakistan,2021,58.8561,79.45763,66.52292,12.934709999999995,68.27888333333333,72.990275,1.4760344827586147
Palau,1980,92.0,94.0,94.0,0.0,93.33333333333333,94.0,0.0
Palau,2013,100.0,100.0,100.0,0.0,100.0,100.0,8.695652173913038
Palau,2015,97.0,98.0,99.0,-1.0,98.0,98.5,-3.0000000000000027
Palestine,1997,86.0,97.0,97.0,0.0,93.33333333333333,97.0,0.0
Palestine,2004,92.0,99.0,99.0,0.0,96.66666666666667,99.0,6.976744186046502
Palestine,2006,93.0,99.0,99.0,0.0,97.0,99.0,1.0869565217391353
Palestine,2007,94.0,99.0,99.0,0.0,97.33333333333333,99.0,1.0752688172043001
Palestine,2008,94.0,99.0,99.0,0.0,97.33333333333333,99.0,0.0
Palestine,2009,94.0,99.0,99.0,0.0,97.33333333333333,99.0,0.0
Palestine,2010,95.0,99.0,99.0,0.0,97.66666666666667,99.0,1.0638297872340496
Palestine,2011,95.0,99.0,99.0,0.0,97.66666666666667,99.0,0.0
Palestine,2012,96.0,99.0,99.0,0.0,98.0,99.0,1.0526315789473717
Palestine,2013,96.0,99.0,99.0,0.0,98.0,99.0,0.0
Palestine,2014,96.0,99.0,99.0,0.0,98.0,99.0,0.0
Palestine,2015,96.0,99.0,99.0,0.0,98.0,99.0,0.0
Palestine,2016,97.0,99.0,99.0,0.0,98.33333333333333,99.0,1.041666666666674
Palestine,2017,97.0,99.0,99.0,0.0,98.33333333333333,99.0,0.0
Palestine,2018,97.0,99.0,99.0,0.0,98.33333333333333,99.0,0.0
Palestine,2019,97.0,99.0,99.0,0.0,98.33333333333333,99.0,0.0
Palestine,2020,98.0,99.0,99.0,0.0,98.66666666666667,99.0,1.0309278350515427
Palestine,2022,98.0,99.0,99.0,0.0,98.66666666666667,99.0,0.0
Panama,1980,88.0,96.0,96.0,0.0,93.33333333333333,96.0,0.0
Panama,1990,89.0,95.0,95.0,0.0,93.0,95.0,1.1363636363636465
Panama,2000,92.0,97.0,96.0,1.0,95.0,96.5,3.370786516853941
Panama,2010,94.0,98.0,97.0,1.0,96.33333333333333,97.5,2.1739130434782705
Panama,2014,94.2,98.4,97.6,0.8000000000000114,96.73333333333335,98.0,0.21276595744681437
Panama,2015,94.4,98.4,98.1,0.30000000000001137,96.96666666666665,98.25,0.2123142250530785
Panama,2016,94.6,99.1,98.4,0.6999999999999886,97.36666666666667,98.75,0.21186440677964935
Panama,2017,94.8,99.3,98.8,0.5,97.63333333333333,99.05,0.21141649048626032
Panama,2018,95.0,99.3,98.9,0.3999999999999915,97.73333333333335,99.1,0.21097046413502962
Panama,2019,96.0,98.9,98.9,0.0,97.93333333333334,98.9,1.0526315789473717
Panama,2021,96.0,99.3,99.2,0.09999999999999432,98.16666666666667,99.25,0.0
Panama,2022,96.0,99.4,99.3,0.10000000000000853,98.23333333333333,99.35,0.0
Panama,2023,96.0,98.8,98.9,-0.10000000000000853,97.90000000000002,98.85,0.0
Papua New Guinea,2000,57.0,69.0,64.0,5.0,63.333333333333336,66.5,0.0
Papua New Guinea,2017,70.06368,87.25939,78.08662,9.17277,78.46989666666667,82.67300499999999,22.918736842105282
Paraguay,1982,78.0,90.0,89.0,1.0,85.66666666666667,89.5,0.0
Paraguay,1992,90.0,96.0,95.0,1.0,93.66666666666667,95.5,15.384615384615374
Paraguay,2001,90.71428571428571,95.7,95.6,0.10000000000000853,94.0047619047619,95.65,0.7936507936507908
Paraguay,2002,91.42857142857143,97.6,97.3,0.29999999999999716,95.44285714285714,97.44999999999999,0.7874015748031482
Paraguay,2003,92.14285714285714,97.3,97.5,-0.20000000000000284,95.64761904761905,97.4,0.78125
Paraguay,2004,92.85714285714286,97.3,97.2,0.09999999999999432,95.78571428571428,97.25,0.7751937984496138
Paraguay,2005,93.57142857142857,97.6,98.1,-0.5,96.42380952380954,97.85,0.7692307692307665
Paraguay,2006,94.28571428571429,98.4,97.9,0.5,96.86190476190477,98.15,0.7633587786259666
Paraguay,2007,95.0,98.6,98.8,-0.20000000000000284,97.46666666666665,98.69999999999999,0.7575757575757569
Paraguay,2008,93.0,97.6,98.2,-0.6000000000000085,96.26666666666667,97.9,-2.1052631578947323
Paraguay,2009,94.0,98.0,99.0,-1.0,97.0,98.5,1.0752688172043001
Paraguay,2010,94.0,98.5,98.6,-0.09999999999999432,97.03333333333335,98.55,0.0
Paraguay,2011,94.0,98.3,98.7,-0.4000000000000057,97.0,98.5,0.0
Paraguay,2012,94.0,98.3,98.1,0.20000000000000284,96.8,98.19999999999999,0.0
Paraguay,2013,95.0,98.6,99.2,-0.6000000000000085,97.60000000000001,98.9,1.0638297872340496
Paraguay,2014,95.0,99.0,98.5,0.5,97.5,98.75,0.0
Paraguay,2015,96.0,98.4,99.0,-0.5999999999999943,97.8,98.7,1.0526315789473717
Paraguay,2016,95.0,98.2,98.7,-0.5,97.3,98.45,-1.041666666666663
Paraguay,2017,94.5,97.7,98.9,-1.2000000000000028,97.03333333333335,98.30000000000001,-0.5263157894736858
Paraguay,2018,94.0,97.7,98.9,-1.2000000000000028,96.86666666666667,98.30000000000001,-0.5291005291005346
Paraguay,2019,93.0,98.0,98.7,-0.7000000000000028,96.56666666666666,98.35,-1.0638297872340385
Paraguay,2020,95.0,98.6,98.7,-0.10000000000000853,97.43333333333334,98.65,2.1505376344086002
Paraguay,2021,95.0,98.1,99.2,-1.1000000000000085,97.43333333333334,98.65,0.0
Paraguay,2022,95.0,98.5,98.8,-0.29999999999999716,97.43333333333334,98.65,0.0
Paraguay,2023,95.0,98.8,99.0,-0.20000000000000284,97.60000000000001,98.9,0.0
Peru,1981,82.0,97.0,90.0,7.0,89.66666666666667,93.5,0.0
Peru,1993,87.0,97.0,94.0,3.0,92.66666666666667,95.5,6.0975609756097615
Peru,2000,87.2,99.1,96.1,3.0,94.13333333333333,97.6,0.22988505747125743
Peru,2001,87.4,98.2,96.1,2.1000000000000085,93.90000000000002,97.15,0.2293577981651307
Peru,2002,87.6,97.6,95.9,1.6999999999999886,93.7,96.75,0.22883295194506825
Peru,2003,87.8,97.6,96.0,1.5999999999999943,93.8,96.8,0.22831050228311334
Peru,2004,88.0,98.4,96.3,2.1000000000000085,94.23333333333333,97.35,0.2277904328018332
Peru,2005,88.0,98.1,96.8,1.2999999999999972,94.3,97.44999999999999,0.0
Peru,2006,89.0,98.6,97.3,1.2999999999999972,94.96666666666665,97.94999999999999,1.1363636363636465
Peru,2007,90.0,98.1,97.0,1.0999999999999943,95.03333333333335,97.55,1.1235955056179803
Peru,2008,90.8,98.2,97.5,0.7000000000000028,95.5,97.85,0.8888888888888946
Peru,2009,91.6,98.7,97.9,0.7999999999999972,96.06666666666668,98.30000000000001,0.8810572687224738
Peru,2010,92.4,98.6,98.0,0.5999999999999943,96.33333333333333,98.3,0.8733624454148492
Peru,2011,93.2,98.6,98.3,0.29999999999999716,96.7,98.44999999999999,0.8658008658008587
Peru,2012,94.0,98.7,98.7,0.0,97.13333333333333,98.7,0.8583690987124415
Peru,2013,94.0,98.9,98.9,0.0,97.26666666666667,98.9,0.0
Peru,2014,94.0,99.2,98.8,0.4000000000000057,97.33333333333333,99.0,0.0
Peru,2015,94.0,99.3,98.8,0.5,97.36666666666667,99.05,0.0
Peru,2016,94.0,99.1,98.8,0.29999999999999716,97.3,98.94999999999999,0.0
Peru,2017,94.0,99.3,98.9,0.3999999999999915,97.40000000000002,99.1,0.0
Peru,2018,94.0,99.1,99.0,0.09999999999999432,97.36666666666667,99.05,0.0
Peru,2019,94.0,99.1,99.1,0.0,97.39999999999999,99.1,0.0
Peru,2020,94.0,99.6,99.4,0.19999999999998863,97.66666666666667,99.5,0.0
Peru,2021,94.0,99.1,99.2,-0.10000000000000853,97.43333333333334,99.15,0.0
Peru,2022,94.0,99.3,99.3,0.0,97.53333333333335,99.3,0.0
Peru,2023,94.0,99.3,99.4,-0.10000000000000853,97.56666666666668,99.35,0.0
Philippines,1980,83.0,91.0,92.0,-1.0,88.66666666666667,91.5,0.0
Philippines,1990,94.0,96.0,97.0,-1.0,95.66666666666667,96.5,13.25301204819278
Philippines,1994,94.0,96.0,96.0,0.0,95.33333333333333,96.0,0.0
Philippines,2000,93.0,94.0,96.0,-2.0,94.33333333333333,95.0,-1.0638297872340385
Philippines,2003,93.0,94.0,97.0,-3.0,94.66666666666667,95.5,0.0
Philippines,2008,95.0,97.0,98.0,-1.0,96.66666666666667,97.5,2.1505376344086002
Philippines,2013,96.0,97.0,99.0,-2.0,97.33333333333333,98.0,1.0526315789473717
Philippines,2015,98.0,99.0,99.0,0.0,98.66666666666667,99.0,2.083333333333326
Philippines,2017,97.0,100.0,100.0,0.0,99.0,100.0,-1.0204081632653073
Philippines,2019,96.0,98.0,99.0,-1.0,97.66666666666667,98.5,-1.0309278350515427
Philippines,2020,98.0,99.0,99.0,0.0,98.66666666666667,99.0,2.083333333333326
Philippines,2022,98.0,100.0,99.51506,0.4849399999999946,99.17168666666667,99.75753,0.0
Poland,1978,99.0,100.0,100.0,0.0,99.66666666666667,100.0,0.0
Portugal,1981,79.0,98.0,98.0,0.0,91.66666666666667,98.0,0.0
Portugal,1991,88.0,99.0,99.0,0.0,95.33333333333333,99.0,11.392405063291132
Portugal,2011,94.0,99.0,99.0,0.0,97.33333333333333,99.0,6.818181818181812
Puerto Rico,1980,87.0,93.0,94.0,-1.0,91.33333333333333,93.5,0.0
Puerto Rico,1990,90.0,92.0,94.0,-2.0,92.0,93.0,3.4482758620689724
Puerto Rico,2010,92.0,99.0,99.0,0.0,96.66666666666667,99.0,2.2222222222222143
Puerto Rico,2017,92.0,92.0,92.0,0.0,92.0,92.0,0.0
Qatar,1986,76.0,89.0,91.0,-2.0,85.33333333333333,90.0,0.0
Qatar,1997,83.0,94.0,96.0,-2.0,91.0,95.0,9.210526315789469
Qatar,2004,89.0,95.0,98.0,-3.0,94.0,96.5,7.2289156626506035
